Updated 11/16/24 by DA
40,60,270,1089,0,0,0,0,Startposition
40,12,270,1089,0,0,0,0,Move forwards
40,12,180,1089,0,0,0,0,Turn
25,12,180,1089,0,0,0,0, Move forwards
24, 12, 180, 1089, 0, 0, 0, 0, Move in a little more
24, 12, 180, 1089, 0, 0, 0, 0, Be confident in one's positioning
24, 12, 180, 1089, 407, 0, 0, 0, Extend the arm
24, 12, 180, 1452, 407, 0, 0, 0, Move the arm up hitting the bar
