Updated 10/10/2024 3:38 by DA
-12, 55, 270, 0, 0, 0, 0, 0
-12, 35, 270, 0, 0, 0, 0, 0
-12, 35, 270, 80, 0, 0, 0, 0
-12, 35, 270, 80, 32, 0, 0, 0
-12, 35, 270, 80, 32, -90, 0, 0
-12, 35, 270, 80, 30, -90, 0, 0
-12, 35, 270, 80, 30, -90, 0, -0.5
-12, 35, 270, 80, 15, -90, 0, -0.5
-12, 35, 270, 80, 0, -90, 0, 0
-12, 55, 270, 80, 0, -90, 0, 0
-12, 55, 180, 80, 0, -90, 0, 0
-55, 55, 180, 80, 0, -90, 0, 0
